timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1544248693167,15030,View map,200,"Number of samples in transaction : 1, number of failing samples : 0",ThreadGroup 1-22,,true,,173656,472,81,81,null,15028,1,0
1544248694314,15155,View map,200,OK,ThreadGroup 1-54,text,true,,36378,472,84,84,http://localhost:3000/events?date=2018-10-07&area=ST_MakeEnvelope%2853.93%2C+27.53%2C+54.23%2C+27.83%29,15092,0,1
1544248694313,15155,View map,200,"Number of samples in transaction : 1, number of failing samples : 0",ThreadGroup 1-54,,true,,36378,472,84,84,null,15092,1,1
1544248694814,14797,View map,200,OK,ThreadGroup 1-55,text,true,,2390,472,84,84,http://localhost:3000/events?date=2018-10-07&area=ST_MakeEnvelope%2853.95%2C+27.53%2C+54.25%2C+27.83%29,14759,0,1
1544248694814,14797,View map,200,"Number of samples in transaction : 1, number of failing samples : 0",ThreadGroup 1-55,,true,,2390,472,84,84,null,14759,0,1
1544248694103,15533,View map,200,OK,ThreadGroup 1-3,text,true,,85966,472,84,84,http://localhost:3000/events?date=2018-10-07&area=ST_MakeEnvelope%2853.90%2C+27.53%2C+54.20%2C+27.83%29,15531,0,1
1544248694103,15533,View map,200,"Number of samples in transaction : 1, number of failing samples : 0",ThreadGroup 1-3,,true,,85966,472,84,84,null,15531,0,1
1544248693745,15893,View map,200,OK,ThreadGroup 1-18,text,true,,179272,472,84,84,http://localhost:3000/events?date=2018-10-07&area=ST_MakeEnvelope%2853.84%2C+27.53%2C+54.14%2C+27.83%29,15892,0,0
1544248693744,15893,View map,200,"Number of samples in transaction : 1, number of failing samples : 0",ThreadGroup 1-18,,true,,179272,472,84,84,null,15892,2,0
1544248693814,15844,View map,200,OK,ThreadGroup 1-53,text,true,,134055,472,84,84,http://localhost:3000/events?date=2018-10-07&area=ST_MakeEnvelope%2853.87%2C+27.53%2C+54.17%2C+27.83%29,15825,0,1
1544248693813,15844,View map,200,"Number of samples in transaction : 1, number of failing samples : 0",ThreadGroup 1-53,,true,,134055,472,84,84,null,15825,1,1
1544248695680,15105,View map,200,OK,ThreadGroup 1-37,text,true,,2038,472,86,86,http://localhost:3000/events?date=2018-10-07&area=ST_MakeEnvelope%2853.95%2C+27.56%2C+54.25%2C+27.86%29,15042,0,1
1544248695680,15105,View map,200,"Number of samples in transaction : 1, number of failing samples : 0",ThreadGroup 1-37,,true,,2038,472,86,86,null,15042,3,1
1544248695665,15225,View map,200,OK,ThreadGroup 1-9,text,true,,28594,472,87,87,http://localhost:3000/events?date=2018-10-07&area=ST_MakeEnvelope%2853.93%2C+27.56%2C+54.23%2C+27.86%29,15183,0,1
1544248695664,15225,View map,200,"Number of samples in transaction : 1, number of failing samples : 0",ThreadGroup 1-9,,true,,28594,472,87,87,null,15183,1,1
1544248695316,15669,View map,200,OK,ThreadGroup 1-56,text,true,,143537,472,87,87,http://localhost:3000/events?date=2018-10-07&area=ST_MakeEnvelope%2853.84%2C+27.56%2C+54.14%2C+27.86%29,15648,0,1
1544248695315,15669,View map,200,"Number of samples in transaction : 1, number of failing samples : 0",ThreadGroup 1-56,,true,,143537,472,87,87,null,15648,2,1
1544248695543,15446,View map,200,OK,ThreadGroup 1-20,text,true,,66821,472,87,87,http://localhost:3000/events?date=2018-10-07&area=ST_MakeEnvelope%2853.90%2C+27.56%2C+54.20%2C+27.86%29,15445,0,0
1544248695542,15446,View map,200,"Number of samples in transaction : 1, number of failing samples : 0",ThreadGroup 1-20,,true,,66821,472,87,87,null,15445,1,0
1544248695429,15649,View map,200,OK,ThreadGroup 1-24,text,true,,106793,472,87,87,http://localhost:3000/events?date=2018-10-07&area=ST_MakeEnvelope%2853.87%2C+27.56%2C+54.17%2C+27.86%29,15639,0,0
1544248695429,15649,View map,200,"Number of samples in transaction : 1, number of failing samples : 0",ThreadGroup 1-24,,true,,106793,472,87,87,null,15639,0,0
1544248696870,15144,View map,200,OK,ThreadGroup 1-14,text,true,,1328,472,89,89,http://localhost:3000/events?date=2018-10-07&area=ST_MakeEnvelope%2853.95%2C+27.59%2C+54.25%2C+27.89%29,15101,0,1
1544248696870,15144,View map,200,"Number of samples in transaction : 1, number of failing samples : 0",ThreadGroup 1-14,,true,,1328,472,89,89,null,15101,0,1
1544248696818,15291,View map,200,OK,ThreadGroup 1-59,text,true,,20090,472,89,89,http://localhost:3000/events?date=2018-10-07&area=ST_MakeEnvelope%2853.93%2C+27.59%2C+54.23%2C+27.89%29,15258,0,0
1544248696817,15291,View map,200,"Number of samples in transaction : 1, number of failing samples : 0",ThreadGroup 1-59,,true,,20090,472,89,89,null,15258,1,0
1544248695755,16370,View map,200,OK,ThreadGroup 1-36,text,true,,101154,472,89,89,http://localhost:3000/events?date=2018-10-07&area=ST_MakeEnvelope%2853.84%2C+27.59%2C+54.14%2C+27.89%29,16369,0,1
1544248695755,16370,View map,200,"Number of samples in transaction : 1, number of failing samples : 0",ThreadGroup 1-36,,true,,101154,472,89,89,null,16369,0,1
1544248696317,15814,View map,200,OK,ThreadGroup 1-58,text,true,,47377,472,89,89,http://localhost:3000/events?date=2018-10-07&area=ST_MakeEnvelope%2853.90%2C+27.59%2C+54.20%2C+27.89%29,15812,0,0
1544248696316,15814,View map,200,"Number of samples in transaction : 1, number of failing samples : 0",ThreadGroup 1-58,,true,,47377,472,89,89,null,15812,1,0
1544248695816,16333,View map,200,OK,ThreadGroup 1-57,text,true,,76072,472,89,89,http://localhost:3000/events?date=2018-10-07&area=ST_MakeEnvelope%2853.87%2C+27.59%2C+54.17%2C+27.89%29,16316,0,1
1544248695815,16333,View map,200,"Number of samples in transaction : 1, number of failing samples : 0",ThreadGroup 1-57,,true,,76072,472,89,89,null,16316,1,1
1544248697318,15700,View map,200,OK,ThreadGroup 1-60,text,true,,1328,472,91,91,http://localhost:3000/events?date=2018-10-07&area=ST_MakeEnvelope%2853.95%2C+27.62%2C+54.25%2C+27.92%29,15689,0,1
1544248697318,15700,View map,200,"Number of samples in transaction : 1, number of failing samples : 0",ThreadGroup 1-60,,true,,1328,472,91,91,null,15689,0,1
1544248697145,15875,View map,200,OK,ThreadGroup 1-39,text,true,,66067,472,91,91,http://localhost:3000/events?date=2018-10-07&area=ST_MakeEnvelope%2853.84%2C+27.62%2C+54.14%2C+27.92%29,15874,0,0
1544248697144,15875,View map,200,"Number of samples in transaction : 1, number of failing samples : 0",ThreadGroup 1-39,,true,,66067,472,91,91,null,15874,1,0
1544248697218,15803,View map,200,OK,ThreadGroup 1-38,text,true,,53033,472,91,91,http://localhost:3000/events?date=2018-10-07&area=ST_MakeEnvelope%2853.87%2C+27.62%2C+54.17%2C+27.92%29,15802,0,1
1544248697218,15803,View map,200,"Number of samples in transaction : 1, number of failing samples : 0",ThreadGroup 1-38,,true,,53033,472,91,91,null,15802,0,1
1544248697315,15707,View map,200,OK,ThreadGroup 1-23,text,true,,13719,472,91,91,http://localhost:3000/events?date=2018-10-07&area=ST_MakeEnvelope%2853.93%2C+27.62%2C+54.23%2C+27.92%29,15706,0,0
1544248697314,15707,View map,200,"Number of samples in transaction : 1, number of failing samples : 0",ThreadGroup 1-23,,true,,13719,472,91,91,null,15706,1,0
1544248697293,15730,View map,200,OK,ThreadGroup 1-2,text,true,,32509,472,91,91,http://localhost:3000/events?date=2018-10-07&area=ST_MakeEnvelope%2853.90%2C+27.62%2C+54.20%2C+27.92%29,15730,0,1
1544248697293,15730,View map,200,"Number of samples in transaction : 1, number of failing samples : 0",ThreadGroup 1-2,,true,,32509,472,91,91,null,15730,0,1
1544248697834,15798,View map,200,OK,ThreadGroup 1-61,text,true,,27455,472,92,92,http://localhost:3000/events?date=2018-10-07&area=ST_MakeEnvelope%2853.84%2C+27.65%2C+54.14%2C+27.95%29,15797,0,1
1544248697828,15798,View map,200,"Number of samples in transaction : 1, number of failing samples : 0",ThreadGroup 1-61,,true,,27455,472,92,92,null,15797,6,1
1544248698319,15314,View map,200,OK,ThreadGroup 1-62,text,true,,23956,472,92,92,http://localhost:3000/events?date=2018-10-07&area=ST_MakeEnvelope%2853.87%2C+27.65%2C+54.17%2C+27.95%29,15313,0,1
1544248698318,15314,View map,200,"Number of samples in transaction : 1, number of failing samples : 0",ThreadGroup 1-62,,true,,23956,472,92,92,null,15313,1,1
1544248698341,15292,View map,200,OK,ThreadGroup 1-40,text,true,,14783,472,92,92,http://localhost:3000/events?date=2018-10-07&area=ST_MakeEnvelope%2853.90%2C+27.65%2C+54.20%2C+27.95%29,15292,0,1
1544248698341,15292,View map,200,"Number of samples in transaction : 1, number of failing samples : 0",ThreadGroup 1-40,,true,,14783,472,92,92,null,15292,0,1
1544248698446,15189,View map,200,OK,ThreadGroup 1-13,text,true,,6646,472,92,92,http://localhost:3000/events?date=2018-10-07&area=ST_MakeEnvelope%2853.93%2C+27.65%2C+54.23%2C+27.95%29,15189,0,1
1544248698446,15189,View map,200,"Number of samples in transaction : 1, number of failing samples : 0",ThreadGroup 1-13,,true,,6646,472,92,92,null,15189,0,1
1544248698526,15109,View map,200,OK,ThreadGroup 1-19,text,true,,628,472,92,92,http://localhost:3000/events?date=2018-10-07&area=ST_MakeEnvelope%2853.95%2C+27.65%2C+54.25%2C+27.95%29,15109,0,1
1544248698526,15109,View map,200,"Number of samples in transaction : 1, number of failing samples : 0",ThreadGroup 1-19,,true,,628,472,92,92,null,15109,0,1
1544248698529,15538,View map,200,OK,ThreadGroup 1-25,text,true,,275,472,93,93,http://localhost:3000/events?date=2018-10-07&area=ST_MakeEnvelope%2853.84%2C+27.68%2C+54.14%2C+27.98%29,15538,0,1
1544248698529,15538,View map,200,"Number of samples in transaction : 1, number of failing samples : 0",ThreadGroup 1-25,,true,,275,472,93,93,null,15538,1,1
1544248698551,15522,View map,200,OK,ThreadGroup 1-26,text,true,,275,472,93,93,http://localhost:3000/events?date=2018-10-07&area=ST_MakeEnvelope%2853.87%2C+27.68%2C+54.17%2C+27.98%29,15521,0,1
1544248698551,15522,View map,200,"Number of samples in transaction : 1, number of failing samples : 0",ThreadGroup 1-26,,true,,275,472,93,93,null,15521,0,1
1544248698820,15254,View map,200,OK,ThreadGroup 1-63,text,true,,275,472,93,93,http://localhost:3000/events?date=2018-10-07&area=ST_MakeEnvelope%2853.90%2C+27.68%2C+54.20%2C+27.98%29,15253,0,0
1544248698819,15254,View map,200,"Number of samples in transaction : 1, number of failing samples : 0",ThreadGroup 1-63,,true,,275,472,93,93,null,15253,1,0
1544248699320,14762,View map,200,OK,ThreadGroup 1-64,text,true,,275,472,93,93,http://localhost:3000/events?date=2018-10-07&area=ST_MakeEnvelope%2853.93%2C+27.68%2C+54.23%2C+27.98%29,14754,0,1
1544248699320,14762,View map,200,"Number of samples in transaction : 1, number of failing samples : 0",ThreadGroup 1-64,,true,,275,472,93,93,null,14754,1,1
1544248699487,14669,View map,200,OK,ThreadGroup 1-4,text,true,,275,472,93,93,http://localhost:3000/events?date=2018-10-07&area=ST_MakeEnvelope%2853.95%2C+27.68%2C+54.25%2C+27.98%29,14668,0,1
1544248699487,14669,View map,200,"Number of samples in transaction : 1, number of failing samples : 0",ThreadGroup 1-4,,true,,275,472,93,93,null,14668,0,1
1544248699821,15518,View map,200,OK,ThreadGroup 1-65,text,true,,4157,472,96,96,http://localhost:3000/events?date=2018-10-07&area=ST_MakeEnvelope%2853.95%2C+27.44%2C+54.25%2C+27.74%29,15454,0,0
1544248699820,15518,View map,200,"Number of samples in transaction : 1, number of failing samples : 0",ThreadGroup 1-65,,true,,4157,472,96,96,null,15454,1,0
1544248699614,15977,View map,200,OK,ThreadGroup 1-1,text,true,,61868,472,96,96,http://localhost:3000/events?date=2018-10-07&area=ST_MakeEnvelope%2853.93%2C+27.44%2C+54.23%2C+27.74%29,15914,0,0
1544248699613,15977,View map,200,"Number of samples in transaction : 1, number of failing samples : 0",ThreadGroup 1-1,,true,,61868,472,96,96,null,15914,1,0
1544248699598,16719,View map,200,OK,ThreadGroup 1-29,text,true,,141168,472,97,97,http://localhost:3000/events?date=2018-10-07&area=ST_MakeEnvelope%2853.90%2C+27.44%2C+54.20%2C+27.74%29,16666,0,1
1544248699598,16719,View map,200,"Number of samples in transaction : 1, number of failing samples : 0",ThreadGroup 1-29,,true,,141168,472,97,97,null,16666,0,1
1544248699540,17128,View map,200,OK,ThreadGroup 1-27,text,true,,312216,472,98,98,http://localhost:3000/events?date=2018-10-07&area=ST_MakeEnvelope%2853.84%2C+27.44%2C+54.14%2C+27.74%29,17126,0,1
1544248699539,17128,View map,200,"Number of samples in transaction : 1, number of failing samples : 0",ThreadGroup 1-27,,true,,312216,472,98,98,null,17126,1,1
1544248699593,17157,View map,200,OK,ThreadGroup 1-41,text,true,,233784,472,98,98,http://localhost:3000/events?date=2018-10-07&area=ST_MakeEnvelope%2853.87%2C+27.44%2C+54.17%2C+27.74%29,17155,0,0
1544248699592,17157,View map,200,"Number of samples in transaction : 1, number of failing samples : 0",ThreadGroup 1-41,,true,,233784,472,98,98,null,17155,1,0
1544248700444,17928,View map,200,OK,ThreadGroup 1-42,text,true,,3450,472,102,102,http://localhost:3000/events?date=2018-10-07&area=ST_MakeEnvelope%2853.95%2C+27.47%2C+54.25%2C+27.77%29,17854,0,1
1544248700444,17928,View map,200,"Number of samples in transaction : 1, number of failing samples : 0",ThreadGroup 1-42,,true,,3450,472,102,102,null,17854,1,1
1544248700442,18065,View map,200,OK,ThreadGroup 1-10,text,true,,55844,472,102,102,http://localhost:3000/events?date=2018-10-07&area=ST_MakeEnvelope%2853.93%2C+27.47%2C+54.23%2C+27.77%29,18024,0,0
1544248700442,18065,View map,200,"Number of samples in transaction : 1, number of failing samples : 0",ThreadGroup 1-10,,true,,55844,472,102,102,null,18024,0,0
1544248700439,18143,View map,200,OK,ThreadGroup 1-28,text,true,,204477,472,102,102,http://localhost:3000/events?date=2018-10-07&area=ST_MakeEnvelope%2853.87%2C+27.47%2C+54.17%2C+27.77%29,18122,0,0
1544248700439,18143,View map,200,"Number of samples in transaction : 1, number of failing samples : 0",ThreadGroup 1-28,,true,,204477,472,102,102,null,18122,1,0
1544248700440,18193,View map,200,OK,ThreadGroup 1-15,text,true,,125990,472,102,102,http://localhost:3000/events?date=2018-10-07&area=ST_MakeEnvelope%2853.90%2C+27.47%2C+54.20%2C+27.77%29,18184,0,0
1544248700440,18193,View map,200,"Number of samples in transaction : 1, number of failing samples : 0",ThreadGroup 1-15,,true,,125990,472,102,102,null,18184,0,0
1544248700321,18407,View map,200,OK,ThreadGroup 1-66,text,true,,272328,472,102,102,http://localhost:3000/events?date=2018-10-07&area=ST_MakeEnvelope%2853.84%2C+27.47%2C+54.14%2C+27.77%29,18396,0,1
1544248700320,18407,View map,200,"Number of samples in transaction : 1, number of failing samples : 0",ThreadGroup 1-66,,true,,272328,472,102,102,null,18396,1,1
1544248701063,18823,View map,200,OK,ThreadGroup 1-32,text,true,,3094,472,105,105,http://localhost:3000/events?date=2018-10-07&area=ST_MakeEnvelope%2853.95%2C+27.50%2C+54.25%2C+27.80%29,18759,0,1
1544248701062,18823,View map,200,"Number of samples in transaction : 1, number of failing samples : 0",ThreadGroup 1-32,,true,,3094,472,105,105,null,18759,1,1
1544248701058,19057,View map,200,OK,ThreadGroup 1-31,text,true,,49457,472,105,105,http://localhost:3000/events?date=2018-10-07&area=ST_MakeEnvelope%2853.93%2C+27.50%2C+54.23%2C+27.80%29,18995,0,2
1544248701057,19057,View map,200,"Number of samples in transaction : 1, number of failing samples : 0",ThreadGroup 1-31,,true,,49457,472,105,105,null,18995,2,2
1544248701054,19647,View map,200,OK,ThreadGroup 1-30,text,true,,108243,472,106,106,http://localhost:3000/events?date=2018-10-07&area=ST_MakeEnvelope%2853.90%2C+27.50%2C+54.20%2C+27.80%29,19636,0,1
1544248701053,19647,View map,200,"Number of samples in transaction : 1, number of failing samples : 0",ThreadGroup 1-30,,true,,108243,472,106,106,null,19636,1,1
1544248700821,19962,View map,200,OK,ThreadGroup 1-67,text,true,,173656,472,106,106,http://localhost:3000/events?date=2018-10-07&area=ST_MakeEnvelope%2853.87%2C+27.50%2C+54.17%2C+27.80%29,19960,0,1
1544248700821,19962,View map,200,"Number of samples in transaction : 1, number of failing samples : 0",ThreadGroup 1-67,,true,,173656,472,106,106,null,19960,0,1
1544248700448,20339,View map,200,OK,ThreadGroup 1-6,text,true,,229866,472,106,106,http://localhost:3000/events?date=2018-10-07&area=ST_MakeEnvelope%2853.84%2C+27.50%2C+54.14%2C+27.80%29,20338,0,0
1544248700447,20339,View map,200,"Number of samples in transaction : 1, number of failing samples : 0",ThreadGroup 1-6,,true,,229866,472,106,106,null,20338,1,0
1544248701500,20356,View map,200,OK,ThreadGroup 1-17,text,true,,2390,472,109,109,http://localhost:3000/events?date=2018-10-07&area=ST_MakeEnvelope%2853.95%2C+27.53%2C+54.25%2C+27.83%29,20293,0,1
1544248701500,20356,View map,200,"Number of samples in transaction : 1, number of failing samples : 0",ThreadGroup 1-17,,true,,2390,472,109,109,null,20293,1,1
1544248701495,20498,View map,200,OK,ThreadGroup 1-12,text,true,,36378,472,109,109,http://localhost:3000/events?date=2018-10-07&area=ST_MakeEnvelope%2853.93%2C+27.53%2C+54.23%2C+27.83%29,20455,0,1
1544248701495,20498,View map,200,"Number of samples in transaction : 1, number of failing samples : 0",ThreadGroup 1-12,,true,,36378,472,109,109,null,20455,0,1
1544248701067,21095,View map,200,OK,ThreadGroup 1-5,text,true,,179272,472,109,109,http://localhost:3000/events?date=2018-10-07&area=ST_MakeEnvelope%2853.84%2C+27.53%2C+54.14%2C+27.83%29,21074,0,1
1544248701066,21095,View map,200,"Number of samples in transaction : 1, number of failing samples : 0",ThreadGroup 1-5,,true,,179272,472,109,109,null,21074,1,1
1544248701322,20851,View map,200,OK,ThreadGroup 1-68,text,true,,85966,472,109,109,http://localhost:3000/events?date=2018-10-07&area=ST_MakeEnvelope%2853.90%2C+27.53%2C+54.20%2C+27.83%29,20845,0,1
1544248701321,20851,View map,200,"Number of samples in transaction : 1, number of failing samples : 0",ThreadGroup 1-68,,true,,85966,472,109,109,null,20845,1,1
1544248701068,21199,View map,200,OK,ThreadGroup 1-43,text,true,,134055,472,109,109,http://localhost:3000/events?date=2018-10-07&area=ST_MakeEnvelope%2853.87%2C+27.53%2C+54.17%2C+27.83%29,21180,0,2
1544248701068,21199,View map,200,"Number of samples in transaction : 1, number of failing samples : 0",ThreadGroup 1-43,,true,,134055,472,109,109,null,21180,0,2
1544248702322,20998,View map,200,OK,ThreadGroup 1-70,text,true,,2038,472,111,111,http://localhost:3000/events?date=2018-10-07&area=ST_MakeEnvelope%2853.95%2C+27.56%2C+54.25%2C+27.86%29,20935,0,1
1544248702322,20998,View map,200,"Number of samples in transaction : 1, number of failing samples : 0",ThreadGroup 1-70,,true,,2038,472,111,111,null,20935,0,1
1544248701822,21583,View map,200,OK,ThreadGroup 1-69,text,true,,28594,472,112,112,http://localhost:3000/events?date=2018-10-07&area=ST_MakeEnvelope%2853.93%2C+27.56%2C+54.23%2C+27.86%29,21563,0,1
1544248701822,21583,View map,200,"Number of samples in transaction : 1, number of failing samples : 0",ThreadGroup 1-69,,true,,28594,472,112,112,null,21563,0,1
1544248701516,21996,View map,200,OK,ThreadGroup 1-45,text,true,,66821,472,112,112,http://localhost:3000/events?date=2018-10-07&area=ST_MakeEnvelope%2853.90%2C+27.56%2C+54.20%2C+27.86%29,21975,0,1
1544248701516,21996,View map,200,"Number of samples in transaction : 1, number of failing samples : 0",ThreadGroup 1-45,,true,,66821,472,112,112,null,21975,0,1
1544248701501,22041,View map,200,OK,ThreadGroup 1-8,text,true,,143537,472,112,112,http://localhost:3000/events?date=2018-10-07&area=ST_MakeEnvelope%2853.84%2C+27.56%2C+54.14%2C+27.86%29,22036,0,0
1544248701501,22041,View map,200,"Number of samples in transaction : 1, number of failing samples : 0",ThreadGroup 1-8,,true,,143537,472,112,112,null,22036,1,0
1544248701502,22134,View map,200,OK,ThreadGroup 1-44,text,true,,106793,472,112,112,http://localhost:3000/events?date=2018-10-07&area=ST_MakeEnvelope%2853.87%2C+27.56%2C+54.17%2C+27.86%29,22115,0,1
1544248701502,22134,View map,200,"Number of samples in transaction : 1, number of failing samples : 0",ThreadGroup 1-44,,true,,106793,472,112,112,null,22115,0,1
1544248703759,20812,View map,200,OK,ThreadGroup 1-34,text,true,,1328,472,114,114,http://localhost:3000/events?date=2018-10-07&area=ST_MakeEnvelope%2853.95%2C+27.59%2C+54.25%2C+27.89%29,20791,0,0
1544248703758,20812,View map,200,"Number of samples in transaction : 1, number of failing samples : 0",ThreadGroup 1-34,,true,,1328,472,114,114,null,20791,2,0
1544248703044,21566,View map,200,OK,ThreadGroup 1-47,text,true,,47377,472,114,114,http://localhost:3000/events?date=2018-10-07&area=ST_MakeEnvelope%2853.90%2C+27.59%2C+54.20%2C+27.89%29,21559,0,1
1544248703044,21566,View map,200,"Number of samples in transaction : 1, number of failing samples : 0",ThreadGroup 1-47,,true,,47377,472,114,114,null,21559,0,1
1544248702773,21839,View map,200,OK,ThreadGroup 1-16,text,true,,101154,472,114,114,http://localhost:3000/events?date=2018-10-07&area=ST_MakeEnvelope%2853.84%2C+27.59%2C+54.14%2C+27.89%29,21838,0,1
1544248702773,21839,View map,200,"Number of samples in transaction : 1, number of failing samples : 0",ThreadGroup 1-16,,true,,101154,472,114,114,null,21838,0,1
1544248703323,21292,View map,200,OK,ThreadGroup 1-72,text,true,,20090,472,114,114,http://localhost:3000/events?date=2018-10-07&area=ST_MakeEnvelope%2853.93%2C+27.59%2C+54.23%2C+27.89%29,21290,0,0
1544248703322,21292,View map,200,"Number of samples in transaction : 1, number of failing samples : 0",ThreadGroup 1-72,,true,,20090,472,114,114,null,21290,1,0
1544248702822,21795,View map,200,OK,ThreadGroup 1-71,text,true,,76072,472,114,114,http://localhost:3000/events?date=2018-10-07&area=ST_MakeEnvelope%2853.87%2C+27.59%2C+54.17%2C+27.89%29,21794,0,1
1544248702822,21795,View map,200,"Number of samples in transaction : 1, number of failing samples : 0",ThreadGroup 1-71,,true,,76072,472,114,114,null,21794,0,1
1544248703823,21664,View map,200,OK,ThreadGroup 1-73,text,true,,66067,472,116,116,http://localhost:3000/events?date=2018-10-07&area=ST_MakeEnvelope%2853.84%2C+27.62%2C+54.14%2C+27.92%29,21663,0,1
1544248703823,21664,View map,200,"Number of samples in transaction : 1, number of failing samples : 0",ThreadGroup 1-73,,true,,66067,472,116,116,null,21663,0,1
1544248704154,21334,View map,200,OK,ThreadGroup 1-35,text,true,,32509,472,116,116,http://localhost:3000/events?date=2018-10-07&area=ST_MakeEnvelope%2853.90%2C+27.62%2C+54.20%2C+27.92%29,21333,0,1
1544248704154,21334,View map,200,"Number of samples in transaction : 1, number of failing samples : 0",ThreadGroup 1-35,,true,,32509,472,116,116,null,21333,0,1
1544248704327,21162,View map,200,OK,ThreadGroup 1-74,text,true,,13719,472,116,116,http://localhost:3000/events?date=2018-10-07&area=ST_MakeEnvelope%2853.93%2C+27.62%2C+54.23%2C+27.92%29,21161,0,0
1544248704325,21162,View map,200,"Number of samples in transaction : 1, number of failing samples : 0",ThreadGroup 1-74,,true,,13719,472,116,116,null,21161,2,0
1544248704825,20677,View map,200,OK,ThreadGroup 1-75,text,true,,1328,472,116,116,http://localhost:3000/events?date=2018-10-07&area=ST_MakeEnvelope%2853.95%2C+27.62%2C+54.25%2C+27.92%29,20677,0,0
1544248704824,20677,View map,200,"Number of samples in transaction : 1, number of failing samples : 0",ThreadGroup 1-75,,true,,1328,472,116,116,null,20677,1,0
1544248704084,21417,View map,200,OK,ThreadGroup 1-46,text,true,,53033,472,116,116,http://localhost:3000/events?date=2018-10-07&area=ST_MakeEnvelope%2853.87%2C+27.62%2C+54.17%2C+27.92%29,21406,0,0
1544248704084,21417,View map,200,"Number of samples in transaction : 1, number of failing samples : 0",ThreadGroup 1-46,,true,,53033,472,116,116,null,21406,2,0
1544248705325,20855,View map,200,OK,ThreadGroup 1-76,text,true,,27455,472,117,117,http://localhost:3000/events?date=2018-10-07&area=ST_MakeEnvelope%2853.84%2C+27.65%2C+54.14%2C+27.95%29,20851,0,1
1544248705324,20855,View map,200,"Number of samples in transaction : 1, number of failing samples : 0",ThreadGroup 1-76,,true,,27455,472,117,117,null,20851,1,1
1544248705826,20356,View map,200,OK,ThreadGroup 1-77,text,true,,14783,472,117,117,http://localhost:3000/events?date=2018-10-07&area=ST_MakeEnvelope%2853.90%2C+27.65%2C+54.20%2C+27.95%29,20355,0,0
1544248705825,20356,View map,200,"Number of samples in transaction : 1, number of failing samples : 0",ThreadGroup 1-77,,true,,14783,472,117,117,null,20355,1,0
1544248705848,20336,View map,200,OK,ThreadGroup 1-49,text,true,,6646,472,117,117,http://localhost:3000/events?date=2018-10-07&area=ST_MakeEnvelope%2853.93%2C+27.65%2C+54.23%2C+27.95%29,20335,0,0
1544248705847,20336,View map,200,"Number of samples in transaction : 1, number of failing samples : 0",ThreadGroup 1-49,,true,,6646,472,117,117,null,20335,1,0
1544248705606,20581,View map,200,OK,ThreadGroup 1-50,text,true,,23956,472,117,117,http://localhost:3000/events?date=2018-10-07&area=ST_MakeEnvelope%2853.87%2C+27.65%2C+54.17%2C+27.95%29,20580,0,0
1544248705605,20581,View map,200,"Number of samples in transaction : 1, number of failing samples : 0",ThreadGroup 1-50,,true,,23956,472,117,117,null,20580,1,0
1544248706037,20151,View map,200,OK,ThreadGroup 1-21,text,true,,628,472,117,117,http://localhost:3000/events?date=2018-10-07&area=ST_MakeEnvelope%2853.95%2C+27.65%2C+54.25%2C+27.95%29,20150,0,1
1544248706037,20151,View map,200,"Number of samples in transaction : 1, number of failing samples : 0",ThreadGroup 1-21,,true,,628,472,117,117,null,20150,0,1
1544248706216,20398,View map,200,OK,ThreadGroup 1-48,text,true,,275,472,118,118,http://localhost:3000/events?date=2018-10-07&area=ST_MakeEnvelope%2853.84%2C+27.68%2C+54.14%2C+27.98%29,20398,0,0
1544248706215,20398,View map,200,"Number of samples in transaction : 1, number of failing samples : 0",ThreadGroup 1-48,,true,,275,472,118,118,null,20398,1,0
1544248706310,20306,View map,200,OK,ThreadGroup 1-33,text,true,,275,472,118,118,http://localhost:3000/events?date=2018-10-07&area=ST_MakeEnvelope%2853.87%2C+27.68%2C+54.17%2C+27.98%29,20306,0,1
1544248706310,20306,View map,200,"Number of samples in transaction : 1, number of failing samples : 0",ThreadGroup 1-33,,true,,275,472,118,118,null,20306,0,1
1544248706326,20293,View map,200,OK,ThreadGroup 1-78,text,true,,275,472,118,118,http://localhost:3000/events?date=2018-10-07&area=ST_MakeEnvelope%2853.90%2C+27.68%2C+54.20%2C+27.98%29,20292,0,1
1544248706326,20293,View map,200,"Number of samples in transaction : 1, number of failing samples : 0",ThreadGroup 1-78,,true,,275,472,118,118,null,20292,0,1
1544248706826,19800,View map,200,OK,ThreadGroup 1-79,text,true,,275,472,118,118,http://localhost:3000/events?date=2018-10-07&area=ST_MakeEnvelope%2853.93%2C+27.68%2C+54.23%2C+27.98%29,19795,0,1
1544248706826,19800,View map,200,"Number of samples in transaction : 1, number of failing samples : 0",ThreadGroup 1-79,,true,,275,472,118,118,null,19795,0,1
1544248707326,19384,View map,200,OK,ThreadGroup 1-80,text,true,,275,472,118,118,http://localhost:3000/events?date=2018-10-07&area=ST_MakeEnvelope%2853.95%2C+27.68%2C+54.25%2C+27.98%29,19375,0,1
1544248707326,19384,View map,200,"Number of samples in transaction : 1, number of failing samples : 0",ThreadGroup 1-80,,true,,275,472,118,118,null,19375,0,1
